day,store,net_sales,gross_sales,discounts,sales_reversals,orders,units,new_customers,returning_customers,customers
2025-05-15,Maceoo Tampa,721.42,934.15,-212.73,0,4,9,2,1,4
2025-05-15,Maceoo Hollywood FL,4394.23,4456.72,-62.49,0,7,30,0,6,6
2025-05-15,Maceoo Biloxi,228.76,427.64,-198.88,0,3,2,1,0,2
2025-05-15,Maceoo Resorts World Las Vegas,373.98,373.98,0,0,3,6,3,0,3
2025-05-15,Maceoo PR,118.88,237.76,0,-118.88,1,1,1,0,1
2025-05-15,Online Store,2149.79,2681.2,-531.41,0,14,16,5,7,12
2025-05-15,Maceoo Aria,3689.59,4269.87,-553.88,-26.4,10,63,4,4,9
2025-05-15,Maceoo Cosmo,1220.22,1696.86,-476.64,0,7,17,3,3,7
2025-05-15,Maceoo MGM,4193.88,4383.89,-132.01,-58,11,32,5,3,8
2025-05-16,Maceoo PR,476.64,635.52,0,-158.88,3,3,2,1,3
2025-05-16,Maceoo MGM,5629.61,5827.37,-197.76,0,11,29,8,2,11
2025-05-16,Online Store,2338.37,2338.37,0,0,16,16,10,6,16
2025-05-16,Maceoo Cosmo,3050.49,3050.49,0,0,8,20,4,2,7
2025-05-16,Maceoo Biloxi,1187.04,1196.92,-9.88,0,4,10,0,2,3
2025-05-16,Maceoo Atlantic,2772.44,2772.44,0,0,10,23,3,4,7
2025-05-16,Maceoo Aria,8643.1,8849.64,-47.66,-158.88,15,32,8,6,14
2025-05-16,Maceoo Hollywood FL,1601.37,1601.37,0,0,6,15,2,1,4
2025-05-16,Maceoo Tampa,4649.59,5207.16,-557.57,0,11,26,3,5,9
2025-05-16,Maceoo Resorts World Las Vegas,564.09,564.09,0,0,3,10,3,0,3
2025-05-17,Maceoo Hollywood FL,3146.7,3420.89,-274.19,0,11,27,5,3,9
2025-05-17,Maceoo Atlantic,26978.53,27921.81,0,-943.28,31,184,15,11,26
2025-05-17,Maceoo MGM,2905.77,3529.08,-114.45,-508.86,14,22,4,3,8
2025-05-17,Maceoo Tampa,3158.83,4088.11,-59.32,-869.96,14,28,5,6,11
2025-05-17,Maceoo Aria,8043.33,8141.87,-98.54,0,15,49,9,5,15
2025-05-17,Online Store,3584.07,3717.63,-133.56,0,17,29,14,3,17
2025-05-17,Maceoo Resorts World Las Vegas,3586,4017.87,-431.87,0,5,22,4,1,5
2025-05-17,Maceoo PR,6975.8,7552.32,-318.76,-257.76,15,39,8,7,14
2025-05-17,Maceoo Cosmo,2690.57,3488.89,-152.16,-646.16,14,29,6,5,10
2025-05-17,Maceoo Biloxi,1014.62,1101.04,-86.42,0,5,8,3,0,4
2025-05-18,Maceoo Cosmo,7184.7,7371.58,-108,-78.88,12,32,9,1,11
2025-05-18,Online Store,6477.36,8162.4,-1685.04,0,21,32,10,9,19
2025-05-18,Maceoo Resorts World Las Vegas,232.32,431.2,0,-198.88,2,4,2,0,2
2025-05-18,Maceoo MGM,8902.65,10011.82,-1109.17,0,13,35,5,6,11
2025-05-18,Maceoo Tampa,9761.77,10232.14,-128.15,-342.22,7,38,2,3,6
2025-05-18,Maceoo Atlantic,4027.26,4860.54,0,-833.28,17,27,7,8,15
2025-05-18,Maceoo Aria,15423.33,16423.33,-1000,0,19,36,10,9,18
2025-05-18,Maceoo Hollywood FL,2102.21,2187.63,-85.42,0,7,17,2,4,7
2025-05-18,Maceoo PR,3492,3720.88,-40,-188.88,4,26,1,2,4
2025-05-18,Maceoo Biloxi,1557.04,1591.92,-34.88,0,5,9,3,2,5
2025-05-19,Online Store,1275.16,1687.92,-412.76,0,8,10,5,3,8
2025-05-19,Maceoo Tampa,1890.89,2316.28,-108.51,-316.88,6,11,3,3,5
2025-05-19,Maceoo Resorts World Las Vegas,373.64,373.64,0,0,1,3,1,0,1
2025-05-19,Maceoo MGM,4779.16,5169.64,-390.48,0,14,43,10,2,13
2025-05-19,Maceoo Cosmo,1173.42,1173.42,0,0,5,11,4,1,5
2025-05-19,Maceoo Hollywood FL,4353.98,4931.84,-577.86,0,5,12,3,1,5
2025-05-19,Maceoo PR,1507.28,1576.16,0,-68.88,2,10,0,2,2
2025-05-19,Maceoo Atlantic,2219,2219,0,0,9,17,5,1,7
2025-05-19,Maceoo Biloxi,188.88,188.88,0,0,1,1,1,0,1
2025-05-19,Maceoo Aria,30282.58,31135.03,-547.59,-304.86,17,76,7,5,13
2025-05-20,Online Store,3240.19,3471.57,-75,-156.38,17,18,12,5,17
2025-05-20,Maceoo Tampa,1278.61,1355.16,-76.55,0,5,11,2,2,5
2025-05-20,Maceoo Biloxi,829.86,904.4,-74.54,0,4,5,3,1,4
2025-05-20,Maceoo Resorts World Las Vegas,247.26,247.26,0,0,3,8,3,0,3
2025-05-20,Maceoo Aria,24609.8,25747.44,-948.76,-188.88,11,49,5,4,10
2025-05-20,Maceoo Hollywood FL,2809.27,3263.46,-454.19,0,5,12,0,2,3
2025-05-20,Maceoo PR,764.4,764.4,0,0,3,5,0,2,2
2025-05-20,Maceoo MGM,2210.8,2363.4,-152.6,0,6,14,5,1,6
2025-05-20,Maceoo Cosmo,3273.34,3615.89,-342.55,0,5,16,3,1,5
2025-05-20,Maceoo Atlantic,3194.2,3194.2,0,0,11,17,4,5,10
2025-05-21,Online Store,5141.04,5656.64,-216.72,-298.88,19,27,11,7,18
2025-05-21,Maceoo Hollywood FL,1778.16,1778.16,0,0,8,16,1,2,4
2025-05-21,Maceoo Aria,5285.13,6021.64,-411.25,-325.26,9,32,7,2,9
2025-05-21,Maceoo Atlantic,686.9,686.9,0,0,4,5,2,1,4
2025-05-21,Maceoo PR,444.4,543.28,0,-98.88,1,5,0,1,1
2025-05-21,Maceoo MGM,1697.98,1758.52,-60.54,0,5,12,0,3,4
2025-05-21,Maceoo Biloxi,304.63,346.76,-42.13,0,3,4,0,2,3
2025-05-21,Maceoo Resorts World Las Vegas,462.83,462.83,0,0,4,7,2,2,4
2025-05-21,Maceoo Tampa,1576.09,2875.13,-47.3,-1251.74,6,5,1,2,4
2025-05-21,Maceoo Cosmo,1170.73,1217.01,-46.28,0,5,15,3,1,5
2025-05-22,Maceoo Aria,4736.81,4925.69,-188.88,0,14,39,9,4,12
2025-05-22,Maceoo Tampa,232.32,232.32,0,0,2,4,2,0,2
2025-05-22,Maceoo Resorts World Las Vegas,211.92,211.92,0,0,1,3,1,0,1
2025-05-22,Maceoo PR,664.64,664.64,0,0,2,4,1,1,2
2025-05-22,Maceoo MGM,3039.95,3316.22,-276.27,0,8,19,5,2,8
2025-05-22,Maceoo Biloxi,745.52,745.52,0,0,3,4,2,1,2
2025-05-22,Maceoo Hollywood FL,2291.45,2356.27,-64.82,0,11,23,3,4,8
2025-05-22,Maceoo Cosmo,2305.37,2380.93,-75.56,0,7,15,6,1,7
2025-05-22,Maceoo Atlantic,2863.05,5484.25,-2173.44,-447.76,15,39,7,7,13
2025-05-22,Online Store,2529.65,3470.06,-717.65,-222.76,14,14,9,5,14
2025-05-23,Maceoo MGM,1980.42,1980.42,0,0,10,21,6,1,8
2025-05-23,Maceoo Tampa,1971.98,2591.06,-349.86,-269.22,7,11,2,3,6
2025-05-23,Maceoo PR,455.52,455.52,0,0,4,4,2,2,4
2025-05-23,Maceoo Biloxi,1417.14,1464.8,-47.66,0,7,16,4,1,6
2025-05-23,Maceoo Resorts World Las Vegas,385.32,385.32,0,0,1,3,0,1,1
2025-05-23,Maceoo Hollywood FL,3478.79,3884.21,-405.42,0,8,25,4,4,8
2025-05-23,Maceoo Cosmo,907.62,2053.7,-1146.08,0,7,10,3,4,7
2025-05-23,Online Store,-547.52,1932.44,-506.41,-1973.55,11,3,5,6,11
2025-05-23,Maceoo Aria,15134.52,15433.56,-227.76,-71.28,19,57,9,5,11
2025-05-23,Maceoo Atlantic,2823.37,2823.37,0,0,9,16,4,5,9
2025-05-24,Maceoo Atlantic,12075.08,13422.89,-275.41,-1072.4,20,61,5,14,19
2025-05-24,Maceoo Resorts World Las Vegas,1765.27,2052.19,-286.92,0,7,18,6,1,7
2025-05-24,Maceoo Cosmo,3121.45,3323.41,-201.96,0,10,26,5,5,10
2025-05-24,Maceoo Biloxi,2010.89,2241.44,-98.33,-132.22,6,14,3,2,6
2025-05-24,Maceoo Hollywood FL,8907.35,9460.89,-243.36,-310.18,20,59,6,9,15
2025-05-24,Maceoo PR,2776.11,3063.87,0,-287.76,9,18,2,6,8
2025-05-24,Maceoo Tampa,3411.11,3411.11,0,0,11,24,4,5,9
2025-05-24,Maceoo Aria,8912.47,9487.93,-476.58,-98.88,15,71,11,2,13
2025-05-24,Online Store,1393.97,2415.41,-885.46,-135.98,13,10,3,8,10
2025-05-24,Maceoo MGM,5199.22,5385.93,-186.71,0,16,39,11,2,14
2025-05-25,Maceoo MGM,4512.89,5750.94,-72.54,-1165.51,11,39,8,3,10
2025-05-25,Maceoo Biloxi,1404.92,1404.92,0,0,4,10,1,3,4
2025-05-25,Maceoo Hollywood FL,10904.28,11695.67,-292.73,-498.66,19,63,9,5,15
2025-05-25,Online Store,1319.33,3012.06,-1116.04,-576.69,12,12,7,5,12
2025-05-25,Maceoo PR,436.64,694.4,0,-257.76,3,3,1,1,3
2025-05-25,Maceoo Resorts World Las Vegas,1648.73,1680.5,-31.77,0,4,9,3,0,4
2025-05-25,Maceoo Tampa,1536.58,1655.6,-119.02,0,8,13,2,2,5
2025-05-25,Maceoo Atlantic,17091.37,17538.01,0,-446.64,22,63,10,10,21
2025-05-25,Maceoo Aria,13442.83,14017.33,-574.5,0,16,32,8,7,15
2025-05-25,Maceoo Cosmo,3474.41,3584.82,-110.41,0,14,30,11,3,13
2025-05-26,Maceoo Aria,2289.48,2337.27,-47.79,0,7,17,5,1,7
2025-05-26,Maceoo MGM,1733.98,1797.78,-5.8,-58,6,10,3,0,4
2025-05-26,Maceoo Biloxi,2400.32,2599.2,0,-198.88,4,16,3,1,4
2025-05-26,Maceoo Cosmo,2078.69,2078.69,0,0,4,14,1,2,3
2025-05-26,Maceoo PR,158.88,158.88,0,0,1,1,0,1,1
2025-05-26,Online Store,1229.39,2693.2,-367.76,-1096.05,13,14,10,3,13
2025-05-26,Maceoo Tampa,6998.34,8455.8,-857.94,-599.52,11,24,7,4,10
2025-05-26,Maceoo Atlantic,2031.54,2230.42,0,-198.88,8,15,5,3,8
2025-05-26,Maceoo Resorts World Las Vegas,1236.78,1236.78,0,0,3,7,2,1,3
2025-05-26,Maceoo Hollywood FL,3335.1,3695.73,-259.77,-100.86,11,25,6,2,9
2025-05-27,Online Store,2419.95,4657.57,-2237.62,0,16,28,9,5,14
2025-05-27,Maceoo MGM,4703.81,5054.98,-351.17,0,9,30,4,3,8
2025-05-27,Maceoo Cosmo,391.74,391.74,0,0,2,3,1,1,2
2025-05-27,Maceoo Atlantic,14500.75,25219.92,-178.99,-10540.18,15,24,8,6,13
2025-05-27,Maceoo Aria,3356.16,3785,-428.84,0,2,9,0,2,2
2025-05-27,Maceoo Tampa,1119.63,2847.37,-1727.74,0,8,12,0,5,6
2025-05-27,Maceoo Resorts World Las Vegas,2189.1,2362.1,-173,0,4,14,3,1,4
2025-05-27,Maceoo Biloxi,1581.42,2107.68,-327.15,-199.11,8,11,1,5,7
2025-05-27,Maceoo Hollywood FL,3495.18,3495.18,0,0,5,26,2,3,5
2025-05-27,Maceoo PR,2676.56,2835.44,0,-158.88,6,17,2,3,5
2025-05-28,Maceoo PR,3125.44,4166.72,-1041.28,0,11,20,6,4,10
2025-05-28,Maceoo MGM,2268.91,2391,-122.09,0,5,34,3,1,5
2025-05-28,Maceoo Biloxi,127.11,158.88,-31.77,0,1,1,0,1,1
2025-05-28,Maceoo Aria,7783.87,10215.18,-2431.31,0,17,49,11,5,17
2025-05-28,Maceoo Atlantic,1019.16,1098.04,0,-78.88,7,7,1,4,5
2025-05-28,Maceoo Resorts World Las Vegas,1016.57,1016.57,0,0,1,4,1,0,1
2025-05-28,Online Store,4808.55,5373.48,-564.93,0,18,34,11,6,17
2025-05-28,Maceoo Tampa,3213.45,3312.33,0,-98.88,3,19,1,2,3
2025-05-28,Maceoo Cosmo,777.75,777.75,0,0,1,2,1,0,1
2025-05-28,Maceoo Hollywood FL,4103.09,4103.09,0,0,6,24,2,3,6
2025-05-29,Maceoo Cosmo,1650.83,1650.83,0,0,7,19,5,2,6
2025-05-29,Maceoo Aria,4978.6,6954.81,-1976.21,0,16,78,10,4,15
2025-05-29,Maceoo Resorts World Las Vegas,100.86,100.86,0,0,1,2,1,0,1
2025-05-29,Maceoo Hollywood FL,3509.62,3937.32,-427.7,0,6,46,5,1,6
2025-05-29,Maceoo Atlantic,9681.04,9681.04,0,0,6,9,2,4,6
2025-05-29,Maceoo Tampa,7441.47,9557.43,-1269.57,-846.39,10,19,4,5,8
2025-05-29,Online Store,2363.62,2570.62,-207,0,12,17,8,4,12
2025-05-29,Maceoo Biloxi,527.66,675.52,-147.86,0,3,4,2,1,3
2025-05-29,Maceoo PR,486.64,486.64,0,0,2,3,2,0,2
2025-05-29,Maceoo MGM,1969.06,2067.94,0,-98.88,11,26,5,1,7
2025-05-30,Maceoo Cosmo,1416.59,1416.59,0,0,7,17,6,1,7
2025-05-30,Maceoo Atlantic,1947.68,2284.56,0,-336.88,8,15,2,4,7
2025-05-30,Maceoo Tampa,4804.79,6534.73,-218.69,-1511.25,9,17,2,3,6
2025-05-30,Maceoo PR,1653.68,1666.56,-12.88,0,3,12,1,2,3
2025-05-30,Maceoo Resorts World Las Vegas,131.58,131.58,0,0,1,2,1,0,1
2025-05-30,Maceoo MGM,5760.65,7048.58,-1287.93,0,25,52,10,3,14
2025-05-30,Maceoo Aria,12205.23,14193.43,-1988.2,0,24,102,7,16,23
2025-05-30,Maceoo Biloxi,203.99,491.64,-48.54,-239.11,4,4,1,3,4
2025-05-30,Maceoo Hollywood FL,2549.2,2549.2,0,0,3,19,1,2,3
2025-05-30,Online Store,1975.28,3286.32,-157.22,-1153.82,13,4,8,5,13
2025-05-31,Online Store,5781.08,6093.84,-213.88,-98.88,19,26,15,4,19
2025-05-31,Maceoo Tampa,12039.02,16376.35,-2079.62,-2257.71,19,50,8,8,17
2025-05-31,Maceoo Cosmo,4606.1,4904.98,-200,-98.88,10,25,6,3,10
2025-05-31,Maceoo Resorts World Las Vegas,1442.37,1497.12,-54.75,0,3,9,3,0,3
2025-05-31,Maceoo Atlantic,11366.64,13453.26,-29.35,-2057.27,32,70,11,15,27
2025-05-31,Maceoo Hollywood FL,4543.33,4756.98,-213.65,0,10,29,4,4,9
2025-05-31,Maceoo Biloxi,2835.43,3217.05,-182.74,-198.88,13,21,4,3,8
2025-05-31,Venetian,2320.64,2515.67,-195.03,0,8,18,1,2,4
2025-05-31,Maceoo PR,1730.92,1770.92,-40,0,6,12,3,3,6
2025-05-31,Maceoo MGM,5550.98,6561.11,-1010.13,0,13,29,8,2,11
2025-05-31,Maceoo Aria,14328.35,15111.45,-783.1,0,23,124,13,5,19
2025-06-01,Online Store,10630.94,12211.82,-1580.88,0,43,80,13,30,43
2025-06-01,Maceoo PR,2439.96,2598.84,0,-158.88,4,18,2,2,4
2025-06-01,Maceoo Atlantic,19231.12,23028.63,-15.88,-3781.63,21,52,7,13,19
2025-06-01,Maceoo Aria,5794.56,6207.66,-413.1,0,10,27,4,4,8
2025-06-01,Maceoo MGM,1989.74,2046.4,-56.66,0,6,17,5,0,6
2025-06-01,Maceoo Biloxi,2164.1,2355.32,-191.22,0,6,17,2,2,5
2025-06-01,Maceoo Cosmo,4046.64,4816.64,-196.25,-573.75,7,14,6,1,6
2025-06-01,Maceoo Hollywood FL,2295.43,2419.44,-124.01,0,10,17,2,4,7
2025-06-01,Maceoo Tampa,1337.19,2032.52,-17.83,-677.5,6,8,1,2,4
2025-06-02,Online Store,2788.74,3732,-943.26,0,20,27,5,15,20
2025-06-02,Maceoo Tampa,5961.06,6240.55,-279.49,0,13,31,2,6,9
2025-06-02,Maceoo PR,1248.4,2131.92,0,-883.52,8,8,1,4,4
2025-06-02,Maceoo Resorts World Las Vegas,128.88,128.88,0,0,1,1,1,0,1
2025-06-02,Maceoo Hollywood FL,1436.38,1436.38,0,0,3,7,2,0,3
2025-06-02,Maceoo Atlantic,3978.1,3978.1,0,0,8,62,3,3,6
2025-06-02,Maceoo Cosmo,1883.75,1902.63,-18.88,0,3,12,3,0,3
2025-06-02,Maceoo Aria,2840.85,3085.92,-245.07,0,6,17,0,5,6
2025-06-02,Maceoo MGM,3221.26,4014.8,-793.54,0,5,36,2,2,5
2025-06-02,Maceoo Biloxi,568.98,616.64,-47.66,0,3,3,2,1,3
2025-06-03,Maceoo Cosmo,481.02,481.02,0,0,4,9,2,1,4
2025-06-03,Maceoo Aria,4577.92,5076.46,-498.54,0,8,18,5,2,8
2025-06-03,Maceoo MGM,1344.01,1534.45,-143.85,-46.59,5,15,3,1,5
2025-06-03,Maceoo Biloxi,230.22,286.88,-56.66,0,2,2,0,0,1
2025-06-03,Maceoo Hollywood FL,290.46,449.46,-159,0,3,4,1,1,3
2025-06-03,Maceoo Tampa,8695.82,13293.58,0,-4597.76,8,629,4,3,6
2025-06-03,Maceoo PR,814.52,1370.04,0,-555.52,5,5,3,2,4
2025-06-03,Maceoo Atlantic,1453.44,1752.32,0,-298.88,6,15,3,3,6
2025-06-03,Online Store,4670.61,5389.74,-719.13,0,22,38,10,11,21
2025-06-03,Maceoo Resorts World Las Vegas,121.26,121.26,0,0,1,2,0,1,1
2025-06-04,Maceoo Tampa,3133.21,7360,-68.88,-4157.91,10,13,0,5,6
2025-06-04,Maceoo MGM,981.14,1978.06,-996.92,0,7,20,4,1,6
2025-06-04,Maceoo Atlantic,4355.13,4355.13,0,0,10,24,6,4,9
2025-06-04,Maceoo Resorts World Las Vegas,371.8,373.98,-2.18,0,2,5,1,1,2
2025-06-04,Maceoo Hollywood FL,3525.19,3643.63,-118.44,0,8,22,4,3,7
2025-06-04,Maceoo Cosmo,1248.8,1255.68,-6.88,0,6,14,6,0,6
2025-06-04,Maceoo Biloxi,1936.8,1936.8,0,0,4,12,1,1,3
2025-06-04,Maceoo PR,1111.28,1429.04,0,-317.76,4,7,1,2,2
2025-06-04,Venetian,1515.31,1515.31,0,0,1,1,1,0,1
2025-06-04,Online Store,3642.6,3976.48,-333.88,0,13,24,6,7,13
2025-06-04,Maceoo Aria,4991.22,5087.22,-96,0,15,40,10,4,13
2025-06-05,Online Store,4059.36,4175.36,-116,0,12,22,7,5,11
2025-06-05,Maceoo Hollywood FL,3776.23,3846.15,-69.92,0,12,32,5,4,9
2025-06-05,Maceoo MGM,1922.54,2468.95,-546.41,0,4,12,3,1,4
2025-06-05,Maceoo Aria,11773.69,13368.57,-1396,-198.88,11,53,9,2,11
2025-06-05,Maceoo PR,1857.92,1857.92,0,0,5,11,1,4,4
2025-06-05,Maceoo Tampa,5615.15,7140.67,0,-1525.52,8,21,4,3,7
2025-06-05,Maceoo Biloxi,972.83,1073.16,-100.33,0,2,7,1,1,2
2025-06-05,Maceoo Cosmo,2435.61,2475.07,-39.46,0,6,15,3,2,6
2025-06-05,Maceoo Resorts World Las Vegas,2270.4,2300.4,-30,0,5,14,2,3,5
2025-06-05,Maceoo Atlantic,2367.68,2367.68,0,0,7,11,5,1,7
2025-06-06,Maceoo Cosmo,2589.26,2621.02,-31.76,0,9,19,6,3,9
2025-06-06,Maceoo Aria,22534.36,26654.35,-2803.35,-1316.64,17,72,5,10,15
2025-06-06,Maceoo Tampa,3464.59,3741.44,-14.83,-262.02,11,22,3,4,8
2025-06-06,Maceoo Hollywood FL,2477.31,2832.03,0,-354.72,13,25,6,5,11
2025-06-06,Maceoo Biloxi,1401.36,1505.44,-104.08,0,5,13,2,2,5
2025-06-06,Maceoo PR,603.52,1425.8,-345.64,-476.64,6,8,3,2,5
2025-06-06,Maceoo MGM,1826.05,1889.6,-63.55,0,10,20,8,1,10
2025-06-06,Maceoo Atlantic,3023.41,3084.38,-60.97,0,11,21,7,1,9
2025-06-06,Online Store,2960.18,5744.16,-1680.7,-1103.28,19,25,7,12,19
2025-06-06,Maceoo Resorts World Las Vegas,2159.21,2458.3,-299.09,0,4,17,1,2,3
2025-06-07,Maceoo Atlantic,13981.49,13981.49,0,0,26,69,10,9,18
2025-06-07,Maceoo Resorts World Las Vegas,896.99,1026.63,-129.64,0,4,11,2,2,4
2025-06-07,Maceoo Tampa,6471.85,7675.57,-1014.84,-188.88,18,35,4,6,10
2025-06-07,Maceoo Cosmo,2037.95,2070.71,-32.76,0,7,11,6,1,7
2025-06-07,Maceoo PR,5411.6,5639.92,-228.32,0,17,35,6,9,15
2025-06-07,Maceoo MGM,1948.49,2173.48,-224.99,0,14,22,7,2,10
2025-06-07,Maceoo Aria,10845.45,12474.33,-1628.88,0,21,108,13,7,21
2025-06-07,Maceoo Hollywood FL,2954.66,2954.66,0,0,11,28,8,1,10
2025-06-07,Maceoo Biloxi,2621.7,2967.96,-346.26,0,13,21,4,6,10
2025-06-07,Online Store,6689.09,6882.97,-193.88,0,25,37,16,9,25
2025-06-07,WEB - Quiet LLC,107,118.88,-11.88,0,1,1,0,1,1
2025-06-08,Maceoo Aria,2641.62,2641.62,0,0,9,24,5,3,9
2025-06-08,Maceoo Resorts World Las Vegas,3256.26,3804.67,-548.41,0,4,14,2,2,4
2025-06-08,Maceoo Hollywood FL,4060.28,4280.93,-31.77,-188.88,11,31,3,7,10
2025-06-08,Online Store,4072.58,4331.46,-258.88,0,19,28,10,9,19
2025-06-08,Maceoo Atlantic,5911.28,6045.85,-134.57,0,11,32,0,8,9
2025-06-08,Maceoo PR,5253.33,5646.44,-75.35,-317.76,13,39,3,8,10
2025-06-08,Maceoo Cosmo,1665.03,1683.91,-18.88,0,7,17,6,1,7
2025-06-08,Maceoo MGM,2601.78,3088.89,-487.11,0,10,23,8,2,9
2025-06-08,Maceoo Tampa,4313.11,6453.32,-628.63,-1511.58,11,30,1,3,5
2025-06-08,Maceoo Biloxi,202.76,202.76,0,0,3,3,0,1,2
2025-06-09,Maceoo MGM,5577.85,5724.21,-146.36,0,9,26,4,2,7
2025-06-09,Maceoo Cosmo,298.88,298.88,0,0,1,1,1,0,1
2025-06-09,Maceoo Aria,4821.38,4821.38,0,0,11,31,6,5,11
2025-06-09,Maceoo Resorts World Las Vegas,524.25,524.25,0,0,2,5,2,0,2
2025-06-09,Maceoo Biloxi,944.74,1356.04,-411.3,0,7,10,1,4,5
2025-06-09,Maceoo Atlantic,2006.42,2753.06,0,-746.64,8,14,3,4,8
2025-06-09,Maceoo Hollywood FL,907.07,1344.66,-437.59,0,5,7,2,0,3
2025-06-09,Maceoo PR,675.52,675.52,0,0,2,4,0,1,1
2025-06-09,Maceoo Tampa,1164.38,1353.26,0,-188.88,5,7,2,1,4
2025-06-09,Online Store,6113.39,6463.92,-350.53,0,28,39,16,12,28
2025-06-10,Maceoo Aria,912.36,912.36,0,0,4,8,3,1,4
2025-06-10,Maceoo PR,704.4,704.4,0,0,5,5,2,3,5
2025-06-10,Maceoo Hollywood FL,1410.18,1895.7,-485.52,0,7,19,4,2,7
2025-06-10,Maceoo Biloxi,13646.89,15036.52,-793.87,-595.76,35,80,7,12,20
2025-06-10,Maceoo Cosmo,202.86,202.86,0,0,1,2,1,0,1
2025-06-10,Maceoo Tampa,2781.38,4247.76,-663.26,-803.12,11,25,2,5,7
2025-06-10,Maceoo Atlantic,1019.28,1178.16,0,-158.88,5,9,3,2,5
2025-06-10,Maceoo Resorts World Las Vegas,417.22,417.22,0,0,2,5,1,1,2
2025-06-10,Maceoo MGM,983.4,983.4,0,0,4,27,2,1,4
2025-06-10,Online Store,5157.59,5627.85,-470.26,0,24,38,13,11,24
2025-06-11,Maceoo Tampa,1308.19,1412.25,-104.06,0,5,8,4,1,5
2025-06-11,Maceoo Atlantic,1354.24,1743.12,-100,-288.88,6,12,3,2,6
2025-06-11,Maceoo Resorts World Las Vegas,1699.61,1699.61,0,0,6,15,4,2,6
2025-06-11,Maceoo Cosmo,179,198.88,-19.88,0,1,1,1,0,1
2025-06-11,Maceoo Hollywood FL,1599.29,1797.06,-197.77,0,4,7,3,1,4
2025-06-11,Maceoo Biloxi,8753.51,9407.68,-455.29,-198.88,30,70,10,8,18
2025-06-11,Maceoo MGM,1456.87,1662.85,-205.98,0,7,36,4,3,7
2025-06-11,Maceoo Aria,6135.28,9281.88,-2865.08,-281.52,15,40,6,8,13
2025-06-11,Online Store,1720.41,2746.37,-622.92,-403.04,17,11,8,9,17
2025-06-11,Maceoo PR,3339.72,3339.72,0,0,11,19,3,8,11
2025-06-12,Maceoo Cosmo,1601.25,1657.5,-56.25,0,4,9,4,0,4
2025-06-12,Maceoo Atlantic,2471.46,2471.46,0,0,11,16,5,1,7
2025-06-12,Maceoo Resorts World Las Vegas,70.26,70.26,0,0,1,2,1,0,1
2025-06-12,Maceoo MGM,1187.22,1187.22,0,0,8,17,4,2,7
2025-06-12,Maceoo Hollywood FL,3614.66,3930.19,-216.65,-98.88,10,28,6,4,10
2025-06-12,Maceoo Biloxi,5862.87,7278.84,-1129.98,-285.99,22,49,11,7,17
2025-06-12,Maceoo Aria,6087.73,6807.61,-521,-198.88,15,100,7,6,14
2025-06-12,Online Store,2011.32,3321.36,-1310.04,0,17,25,7,8,15
2025-06-12,Maceoo Tampa,2614.38,3543.41,-369.75,-559.28,13,21,3,6,9
2025-06-12,Maceoo PR,2772.6,4309.88,-30,-1507.28,15,21,5,7,12
2025-06-13,Online Store,1797.22,4026.76,-1884.28,-345.26,14,17,5,7,12
2025-06-13,Maceoo Biloxi,5673.09,5981.92,-308.83,0,21,36,7,6,14
2025-06-13,Maceoo PR,5312.68,5312.68,0,0,18,37,4,11,15
2025-06-13,Maceoo Cosmo,504.76,534.76,-30,0,2,2,2,0,2
2025-06-13,Maceoo Aria,5954.25,6542.31,-588.06,0,15,43,9,5,14
2025-06-13,Maceoo Tampa,2882.76,3013.24,-130.48,0,6,18,3,3,5
2025-06-13,Maceoo Resorts World Las Vegas,1866.94,4814.04,-641.18,-2305.92,7,12,3,1,4
2025-06-13,Maceoo Atlantic,3067.78,3256.66,0,-188.88,15,31,4,5,10
2025-06-13,Maceoo MGM,572.64,572.64,0,0,4,9,2,0,3
2025-06-13,Maceoo Hollywood FL,4267.87,4598.52,-31.77,-298.88,11,36,4,5,10
2025-06-14,Maceoo PR,4924.92,5773.2,-143.88,-704.4,27,36,10,14,23
2025-06-14,Maceoo Resorts World Las Vegas,160.92,160.92,0,0,1,3,0,1,1
2025-06-14,Maceoo Cosmo,2107.1,2144.86,-37.76,0,4,13,4,0,4
2025-06-14,Maceoo Aria,4909.65,5952.34,-1042.69,0,6,13,2,2,5
2025-06-14,Maceoo Tampa,4377.96,8346.24,-632.46,-3335.82,10,21,3,3,6
2025-06-14,Maceoo Hollywood FL,5761.95,5829.71,-67.76,0,20,45,5,11,16
2025-06-14,Maceoo Atlantic,3339.37,4323.82,-885.57,-98.88,20,35,9,8,18
2025-06-14,Maceoo Biloxi,14822.67,16959.12,-1110.93,-1025.52,38,113,20,14,34
2025-06-14,Online Store,698.51,1359.03,-660.52,0,8,12,3,5,8
2025-06-14,Maceoo MGM,9083.83,9897.71,-715,-98.88,10,18,7,2,9
2025-06-15,Maceoo Cosmo,4621.26,4821.26,-200,0,7,21,5,1,6
2025-06-15,Maceoo Aria,5949.99,6647.75,-498.88,-198.88,15,90,5,7,13
2025-06-15,Maceoo Resorts World Las Vegas,26.4,26.4,0,0,1,2,0,1,1
2025-06-15,Maceoo Atlantic,19004.79,19925.65,-212.48,-708.38,20,45,6,7,14
2025-06-15,Maceoo Tampa,1550.66,1962.04,-153.62,-257.76,8,17,2,4,7
